Std_1,,Std_2,,Std_3,,Std_4,,Std_5,,Std_6,,Std_7,,Std_8,,Std_9,,Std_10,,Std_11,,Std_12,,Std_13,,Std_14,,Std_15,,Std_16,,Std_17,,Std_18,,Std_19,,Std_20,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
269.9281006,0.273735791,269.9281006,0.176669136,269.9281006,0.286367059,269.9281006,0.172796369,269.9281006,0.467705488,269.9281006,0.628367066,269.9281006,0.401980221,269.9281006,0.204530999,269.9281006,0.266202271,269.9281006,0.294824988,269.9281006,0.542047083,269.9281006,0.713786066,269.9281006,0.47849825,269.9281006,0.430108905,269.9281006,0.299274147,269.9281006,0.309720278,269.9281006,0.21410358,269.9281006,0.247671247,269.9281006,0.214738652,269.9281006,0.155493751
268.984314,0.274448037,268.984314,0.179535955,268.984314,0.298516959,268.984314,0.177333489,268.984314,0.496542841,268.984314,0.667123914,268.984314,0.421532601,268.984314,0.207559794,268.984314,0.275035888,268.984314,0.291619808,268.984314,0.575170517,268.984314,0.738052845,268.984314,0.498329103,268.984314,0.431509078,268.984314,0.315542549,268.984314,0.315871596,268.984314,0.221525714,268.984314,0.249614134,268.984314,0.214492083,268.984314,0.16080527
268.0404053,0.275527179,268.0404053,0.182927087,268.0404053,0.31469655,268.0404053,0.182139456,268.0404053,0.528216362,268.0404053,0.710330308,268.0404053,0.450148732,268.0404053,0.212572098,268.0404053,0.286439002,268.0404053,0.288785398,268.0404053,0.606244147,268.0404053,0.766783774,268.0404053,0.525755465,268.0404053,0.43184042,268.0404053,0.328244299,268.0404053,0.320151091,268.0404053,0.23009871,268.0404053,0.252757043,268.0404053,0.214547783,268.0404053,0.165886417
266.9390869,0.278962523,266.9390869,0.190585285,266.9390869,0.344409019,266.9390869,0.190791324,266.9390869,0.575769067,266.9390869,0.782107592,266.9390869,0.480287463,266.9390869,0.220460147,266.9390869,0.309656709,266.9390869,0.287946612,266.9390869,0.664882958,266.9390869,0.819885433,266.9390869,0.564703405,266.9390869,0.435360253,266.9390869,0.353872895,266.9390869,0.326535344,266.9390869,0.243948072,266.9390869,0.259517759,266.9390869,0.217389554,266.9390869,0.173768818
265.9949951,0.289655268,265.9949951,0.204112113,265.9949951,0.387446106,265.9949951,0.205737159,265.9949951,0.651223779,265.9949951,0.891851306,265.9949951,0.53632617,265.9949951,0.23516041,265.9949951,0.340619445,265.9949951,0.291118443,265.9949951,0.742113709,265.9949951,0.888183892,265.9949951,0.630081296,265.9949951,0.450210512,265.9949951,0.397558719,265.9949951,0.343057483,265.9949951,0.270212442,265.9949951,0.273007453,265.9949951,0.223066092,265.9949951,0.188684896
265.0508118,0.306858182,265.0508118,0.226307616,265.0508118,0.446006298,265.0508118,0.226858184,265.0508118,0.76814419,265.0508118,1.053480744,265.0508118,0.613050103,265.0508118,0.256317496,265.0508118,0.383886755,265.0508118,0.298231542,265.0508118,0.874086201,265.0508118,0.997753739,265.0508118,0.718716562,265.0508118,0.471110135,265.0508118,0.450879723,265.0508118,0.363519222,265.0508118,0.305160016,265.0508118,0.296465933,265.0508118,0.233533397,265.0508118,0.207933471
263.9491577,0.323437691,263.9491577,0.242490783,263.9491577,0.502181292,263.9491577,0.246103838,263.9491577,0.855379641,263.9491577,1.181675553,263.9491577,0.69462812,263.9491577,0.279119313,263.9491577,0.43247962,263.9491577,0.307053089,263.9491577,0.974480212,263.9491577,1.107602835,263.9491577,0.824451387,263.9491577,0.490908474,263.9491577,0.502856195,263.9491577,0.379178017,263.9491577,0.33125183,263.9491577,0.315090776,263.9491577,0.245037377,263.9491577,0.225157842
263.0047913,0.34072876,263.0047913,0.262325466,263.0047913,0.546577454,263.0047913,0.264240503,263.0047913,0.953247964,263.0047913,1.325406909,263.0047913,0.768956125,263.0047913,0.30343762,263.0047913,0.479909301,263.0047913,0.316827625,263.0047913,1.109523177,263.0047913,1.222498775,263.0047913,0.90557611,263.0047913,0.50926888,263.0047913,0.553069651,263.0047913,0.38788119,263.0047913,0.362340152,263.0047913,0.337251574,263.0047913,0.258415073,263.0047913,0.238983691
262.0603027,0.372350633,262.0603027,0.297428042,262.0603027,0.62743777,262.0603027,0.292666584,262.0603027,1.095198989,262.0603027,1.538158655,262.0603027,0.87983644,262.0603027,0.341536135,262.0603027,0.556388915,262.0603027,0.336619139,262.0603027,1.296187758,262.0603027,1.38926053,262.0603027,1.050719261,262.0603027,0.541038215,262.0603027,0.628159165,262.0603027,0.402553678,262.0603027,0.411450625,262.0603027,0.372908443,262.0603027,0.283017397,262.0603027,0.261476845
260.958313,0.41289562,260.958313,0.331443667,260.958313,0.722896457,260.958313,0.328324765,260.958313,1.265164256,260.958313,1.799695492,260.958313,1.011278629,260.958313,0.391099274,260.958313,0.643713653,260.958313,0.366508186,260.958313,1.50815177,260.958313,1.600552917,260.958313,1.220619321,260.958313,0.587195158,260.958313,0.720583737,260.958313,0.423376232,260.958313,0.46619454,260.958313,0.419242948,260.958313,0.310825199,260.958313,0.288739801
260.0136414,0.459807873,260.0136414,0.372279674,260.0136414,0.820967555,260.0136414,0.364929825,260.0136414,1.426234961,260.0136414,2.038882732,260.0136414,1.13474071,260.0136414,0.436940491,260.0136414,0.734586537,260.0136414,0.408444077,260.0136414,1.687779069,260.0136414,1.80040288,260.0136414,1.402734041,260.0136414,0.641858339,260.0136414,0.811554492,260.0136414,0.451773793,260.0136414,0.521762133,260.0136414,0.467178345,260.0136414,0.34618485,260.0136414,0.318445236
259.0688782,0.501161099,259.0688782,0.413019925,259.0688782,0.907836437,259.0688782,0.398333758,259.0688782,1.562856674,259.0688782,2.241386175,259.0688782,1.252395868,259.0688782,0.479405999,259.0688782,0.810843587,259.0688782,0.442806274,259.0688782,1.887792945,259.0688782,1.971154332,259.0688782,1.523795605,259.0688782,0.702693939,259.0688782,0.891713917,259.0688782,0.48587203,259.0688782,0.573566973,259.0688782,0.512464166,259.0688782,0.378774166,259.0688782,0.344778657
257.9665527,0.582662284,257.9665527,0.468566001,257.9665527,1.034446597,257.9665527,0.449593842,257.9665527,1.78841126,257.9665527,2.530863285,257.9665527,1.420174241,257.9665527,0.551996827,257.9665527,0.939873219,257.9665527,0.51886338,257.9665527,2.134155035,257.9665527,2.251917839,257.9665527,1.742842793,257.9665527,0.81959188,257.9665527,1.008879423,257.9665527,0.546019733,257.9665527,0.657151282,257.9665527,0.597712815,257.9665527,0.439701498,257.9665527,0.386464357
257.0216064,0.669761598,257.0216064,0.526672602,257.0216064,1.126643538,257.0216064,0.496498019,257.0216064,1.941823483,257.0216064,2.725636005,257.0216064,1.589702368,257.0216064,0.621556819,257.0216064,1.040716887,257.0216064,0.610256791,257.0216064,2.320546627,257.0216064,2.517961264,257.0216064,1.982178688,257.0216064,0.929418385,257.0216064,1.109968781,257.0216064,0.612493873,257.0216064,0.725583255,257.0216064,0.684104204,257.0216064,0.507395923,257.0216064,0.424905509
256.0765686,0.772866964,256.0765686,0.589284599,256.0765686,1.232409,256.0765686,0.547213674,256.0765686,2.110557556,256.0765686,2.997822523,256.0765686,1.725491643,256.0765686,0.705136359,256.0765686,1.15459168,256.0765686,0.726579011,256.0765686,2.540830612,256.0765686,2.722844124,256.0765686,2.152578115,256.0765686,1.088332415,256.0765686,1.225833178,256.0765686,0.674688101,256.0765686,0.798767865,256.0765686,0.768490613,256.0765686,0.594784975,256.0765686,0.459462255
254.9738922,0.922310114,254.9738922,0.67087549,254.9738922,1.336022139,254.9738922,0.609698355,254.9738922,2.269751549,254.9738922,3.077210426,254.9738922,1.888654113,254.9738922,0.805937469,254.9738922,1.283564568,254.9738922,0.905002177,254.9738922,2.798080444,254.9738922,3.039756775,254.9738922,2.366066694,254.9738922,1.309917331,254.9738922,1.324966431,254.9738922,0.777949631,254.9738922,0.881786346,254.9738922,0.898405194,254.9738922,0.712749362,254.9738922,0.501778483
254.028656,1.055764079,254.028656,0.726099372,254.028656,1.407986641,254.028656,0.654043257,254.028656,2.393035889,254.028656,3.33027339,254.028656,1.995479941,254.028656,0.88402319,254.028656,1.377748728,254.028656,1.054520011,254.028656,2.91570425,254.028656,3.359642267,254.028656,2.516115189,254.028656,1.537871361,254.028656,1.398615479,254.028656,0.863739431,254.028656,0.940921187,254.028656,1.015822411,254.028656,0.829576969,254.028656,0.536059499
252.9257813,1.245700836,252.9257813,0.821884155,252.9257813,1.486476541,252.9257813,0.713024795,252.9257813,2.547616959,252.9257813,3.449918032,252.9257813,2.149763107,252.9257813,1.002426744,252.9257813,1.507991791,252.9257813,1.275769114,252.9257813,3.201609612,252.9257813,3.489496231,252.9257813,2.775215864,252.9257813,1.778650403,252.9257813,1.48799026,252.9257813,1.001726508,252.9257813,1.014225364,252.9257813,1.13888216,252.9257813,0.950809777,252.9257813,0.570752204
251.9803619,1.422500134,251.9803619,0.888295412,251.9803619,1.556563139,251.9803619,0.767022967,251.9803619,2.620461226,251.9803619,3.44691658,251.9803619,2.245926857,251.9803619,1.102036119,251.9803619,1.594710588,251.9803619,1.481106043,251.9803619,3.255711079,251.9803619,4.593547821,251.9803619,2.826457739,251.9803619,2.026836395,251.9803619,1.577361345,251.9803619,1.134532213,251.9803619,1.079991102,251.9803619,1.274983883,251.9803619,1.090436816,251.9803619,0.608130932
251.0348358,1.617562532,251.0348358,0.981843472,251.0348358,1.61955297,251.0348358,0.832994402,251.0348358,2.738316774,251.0348358,3.423083305,251.0348358,2.38597393,251.0348358,1.223687649,251.0348358,1.732685328,251.0348358,1.76454246,251.0348358,3.512174129,251.0348358,3.791559458,251.0348358,3.021676302,251.0348358,2.367558956,251.0348358,1.643679619,251.0348358,1.298042178,251.0348358,1.157570004,251.0348358,1.444223523,251.0348358,1.261871696,251.0348358,0.647972047
249.9320374,1.864245772,249.9320374,1.089624047,249.9320374,1.68236804,249.9320374,0.903320134,249.9320374,2.809140921,249.9320374,3.567296028,249.9320374,2.506296635,249.9320374,1.363371611,249.9320374,1.844925284,249.9320374,2.082832336,249.9320374,3.491001129,249.9320374,3.888872862,249.9320374,3.19857192,249.9320374,2.797327757,249.9320374,1.72335124,249.9320374,1.470539689,249.9320374,1.238339305,249.9320374,1.640259266,249.9320374,1.46826458,249.9320374,0.689764619
248.9919891,1.99531734,248.9919891,1.134909868,248.9919891,1.711620808,248.9919891,0.94200629,248.9919891,2.875291586,248.9919891,3.887009144,248.9919891,2.561538696,248.9919891,1.429118991,248.9919891,1.903237343,248.9919891,2.256157875,248.9919891,3.705080032,248.9919891,3.707364082,248.9919891,3.333007097,248.9919891,2.979994059,248.9919891,1.761004567,248.9919891,1.574982405,248.9919891,1.278333426,248.9919891,1.747167706,248.9919891,1.573915362,248.9919891,0.710597336
248.0518341,2.158227682,248.0518341,1.193699598,248.0518341,1.73933816,248.0518341,0.974087179,248.0518341,2.888895512,248.0518341,3.770354033,248.0518341,2.64788866,248.0518341,1.509612918,248.0518341,1.977506518,248.0518341,2.460483789,248.0518341,3.810772181,248.0518341,4.012336254,248.0518341,3.610345364,248.0518341,3.242726803,248.0518341,1.797622919,248.0518341,1.688806891,248.0518341,1.322042823,248.0518341,1.866357565,248.0518341,1.702935934,248.0518341,0.734860599
246.954895,2.287050486,246.954895,1.245143652,246.954895,1.752104044,246.954895,1.007956386,246.954895,2.89956212,246.954895,4.066884518,246.954895,2.693452597,246.954895,1.573881745,246.954895,2.024143219,246.954895,2.6257267,246.954895,3.755772114,246.954895,4.144962311,246.954895,3.562072754,246.954895,3.364041805,246.954895,1.825191498,246.954895,1.792199612,246.954895,1.35726285,246.954895,1.973921657,246.954895,1.810452223,246.954895,0.751750827
246.0145721,2.413199663,246.0145721,1.287526488,246.0145721,1.747366786,246.0145721,1.032948971,246.0145721,2.933301926,246.0145721,3.658929825,246.0145721,2.680328608,246.0145721,1.630569816,246.0145721,2.061800957,246.0145721,2.757731915,246.0145721,3.849829197,246.0145721,4.650906563,246.0145721,3.595610142,246.0145721,3.531035662,246.0145721,1.830444336,246.0145721,1.890500069,246.0145721,1.376647472,246.0145721,2.047088623,246.0145721,1.907686591,246.0145721,0.767368138
245.0741577,2.486835718,245.0741577,1.321450949,245.0741577,1.738660336,245.0741577,1.053148389,245.0741577,2.830666065,245.0741577,3.735228539,245.0741577,2.724230766,245.0741577,1.677324295,245.0741577,2.088469744,245.0741577,2.926259756,245.0741577,10,245.0741577,3.898339987,245.0741577,3.315367937,245.0741577,3.357784748,245.0741577,1.828881025,245.0741577,1.967579603,245.0741577,1.392260313,245.0741577,2.125081301,245.0741577,1.987784982,245.0741577,0.773691833
243.9768982,2.612678766,243.9768982,1.346518874,243.9768982,1.70763886,243.9768982,1.06516397,243.9768982,2.783711672,243.9768982,3.776110649,243.9768982,2.667447329,243.9768982,1.712542415,243.9768982,2.092397213,243.9768982,3.034394979,243.9768982,3.73726511,243.9768982,4.055976868,243.9768982,3.442197084,243.9768982,3.520529509,243.9768982,1.817585111,243.9768982,2.049786806,243.9768982,1.397602081,243.9768982,2.205086708,243.9768982,2.085179329,243.9768982,0.77677691
243.0363007,2.675529957,243.0363007,1.360281229,243.0363007,1.675027251,243.0363007,1.06935966,243.0363007,2.720249653,243.0363007,3.844943523,243.0363007,2.677873611,243.0363007,1.732916951,243.0363007,2.092659235,243.0363007,3.025265694,243.0363007,3.707885265,243.0363007,3.839464664,243.0363007,3.460937023,243.0363007,3.527706861,243.0363007,1.794252634,243.0363007,2.096665859,243.0363007,1.392644763,243.0363007,2.238927603,243.0363007,2.133646727,243.0363007,0.774959981
241.9388275,2.642906666,241.9388275,1.365371346,241.9388275,1.634965897,241.9388275,1.067502022,241.9388275,2.613135338,241.9388275,3.358622551,241.9388275,2.557374001,241.9388275,1.740896344,241.9388275,2.055819511,241.9388275,3.090207338,241.9388275,3.552699089,241.9388275,3.671165705,241.9388275,3.37818408,241.9388275,3.268774748,241.9388275,1.755569339,241.9388275,2.12679553,241.9388275,1.377054453,241.9388275,2.246275425,241.9388275,2.153012753,241.9388275,0.769381881
240.9980621,2.703478336,240.9980621,1.356322527,240.9980621,1.580797911,240.9980621,1.056533933,240.9980621,2.467285156,240.9980621,3.247031927,240.9980621,2.511067152,240.9980621,1.732343078,240.9980621,2.018639088,240.9980621,3.488131046,240.9980621,3.268016815,240.9980621,3.211324215,240.9980621,3.156685591,240.9980621,3.52644372,240.9980621,1.710021138,240.9980621,2.141561031,240.9980621,1.354031324,240.9980621,2.254841805,240.9980621,2.170456409,240.9980621,0.758923471
240.0571899,2.639662266,240.0571899,1.344985962,240.0571899,1.524224997,240.0571899,1.041686654,240.0571899,2.409762859,240.0571899,3.106624603,240.0571899,2.451164007,240.0571899,1.71904397,240.0571899,1.978335023,240.0571899,2.915280581,240.0571899,3.107103825,240.0571899,3.487403631,240.0571899,3.139980316,240.0571899,3.203232765,240.0571899,1.659590006,240.0571899,2.149782181,240.0571899,1.327631354,240.0571899,2.223013878,240.0571899,2.157527924,240.0571899,0.746137977
238.9594269,2.561598778,238.9594269,1.316665649,238.9594269,1.464705229,238.9594269,1.019302368,238.9594269,2.317085743,238.9594269,3.104275703,238.9594269,2.386840105,238.9594269,1.687948704,238.9594269,1.92893815,238.9594269,2.977007866,238.9594269,3.149713039,238.9594269,3.365670204,238.9594269,3.021818161,238.9594269,3.233799219,238.9594269,1.600610256,238.9594269,2.119176149,238.9594269,1.285035014,238.9594269,2.200319052,238.9594269,2.145786762,238.9594269,0.728750825
238.0183868,2.601037979,238.0183868,1.284054041,238.0183868,1.398665428,238.0183868,0.99645859,238.0183868,2.221607208,238.0183868,3.012842894,238.0183868,2.284002781,238.0183868,1.64324522,238.0183868,1.856501222,238.0183868,2.906918526,238.0183868,3.034098864,238.0183868,3.270310879,238.0183868,2.98728466,238.0183868,3.240107298,238.0183868,1.547038913,238.0183868,2.105999231,238.0183868,1.253412724,238.0183868,2.161837339,238.0183868,2.135282993,238.0183868,0.712015271
237.0772552,2.520931721,237.0772552,1.252242684,237.0772552,1.347590089,237.0772552,0.968777895,237.0772552,2.114183903,237.0772552,2.966757298,237.0772552,2.19708848,237.0772552,1.600294709,237.0772552,1.795351982,237.0772552,3.006172895,237.0772552,2.898391008,237.0772552,3.255174398,237.0772552,2.985789061,237.0772552,3.331953526,237.0772552,1.49625802,237.0772552,2.099452734,237.0772552,1.216356874,237.0772552,2.120818615,237.0772552,2.064367294,237.0772552,0.697189331
235.979187,2.516276598,235.979187,1.209298968,235.979187,1.298691392,235.979187,0.947270691,235.979187,2.029267073,235.979187,2.923969507,235.979187,2.10287261,235.979187,1.542942286,235.979187,1.715673804,235.979187,2.93353653,235.979187,2.867946863,235.979187,3.199234247,235.979187,2.793759823,235.979187,3.091514349,235.979187,1.453446746,235.979187,2.077189684,235.979187,1.177112818,235.979187,2.065387487,235.979187,2.016844034,235.979187,0.690872908
235.0378876,2.447674751,235.0378876,1.177067518,235.0378876,1.282564163,235.0378876,0.935290635,235.0378876,2.009311914,235.0378876,2.826754093,235.0378876,2.080521822,235.0378876,1.501596093,235.0378876,1.671603322,235.0378876,2.862493515,235.0378876,2.891179323,235.0378876,3.380068302,235.0378876,2.880093813,235.0378876,3.428670168,235.0378876,1.441663146,235.0378876,2.087617636,235.0378876,1.165133595,235.0378876,2.01137042,235.0378876,1.956184149,235.0378876,0.701036096
233.9396057,2.406379461,233.9396057,1.155348301,233.9396057,1.307854533,233.9396057,0.945834518,233.9396057,2.015317917,233.9396057,2.80601263,233.9396057,2.094393015,233.9396057,1.46484971,233.9396057,1.636667013,233.9396057,2.736773968,233.9396057,2.846796989,233.9396057,3.732027054,233.9396057,2.793093204,233.9396057,3.087225914,233.9396057,1.483850837,233.9396057,2.14435935,233.9396057,1.179523468,233.9396057,1.964166522,233.9396057,1.895724654,233.9396057,0.732602477
