Std_1,,Std_2,,Std_3,,Std_4,,Std_5,,Std_6,,Std_7_6_2,,Std_7,,Std_8,,Std_9,,Std_10,,Std_11,,Std_12,,Std_13,,Std_14,,Std_15,,Std_16,,Std_17,,Std_18,,Std_19,,Std_20,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
761.0046387,-0.005272623152,761.0046387,-0.00542660011,761.0046387,-0.006226748228,761.0046387,-0.004686695058,761.0046387,-0.005658204202,761.0046387,-0.006130536553,761.0046387,-0.004034068435,761.0046387,-0.005665716249,761.0046387,-0.005393416155,761.0046387,-0.005610830151,761.0046387,-0.005953472108,761.0046387,-0.004783687647,761.0046387,-0.005715740845,761.0046387,-0.005306276958,761.0046387,-0.005631885957,761.0046387,-0.005847137421,761.0046387,-0.004444784485,761.0046387,-0.005647472572,761.0046387,-0.001685989671,761.0046387,-0.005855361,761.0046387,-0.00542220287,
760.0178833,-0.005156708416,760.0178833,-0.006323193666,760.0178833,-0.00608944241,760.0178833,-0.00558338454,760.0178833,-0.006282066461,760.0178833,-0.006787515245,760.0178833,-0.006488631479,760.0178833,-0.005481764674,760.0178833,-0.006612910889,760.0178833,-0.006329622585,760.0178833,-0.005528181791,760.0178833,-0.004782868549,760.0178833,-0.005876302719,760.0178833,-0.005866955966,760.0178833,-0.004939117935,760.0178833,-0.004922481719,760.0178833,-0.004552590195,760.0178833,-0.00413515605,760.0178833,-0.002443324542,760.0178833,-0.005942849908,760.0178833,-0.005604084115,
759.0307617,-0.005629484076,759.0307617,-0.005695813335,759.0307617,-0.007058891933,759.0307617,-0.006499087438,759.0307617,-0.00565907266,759.0307617,-0.005772554781,759.0307617,-0.005014918279,759.0307617,-0.005724784452,759.0307617,-0.006280791014,759.0307617,-0.006248182151,759.0307617,-0.006833690684,759.0307617,-0.004874771461,759.0307617,-0.00563045498,759.0307617,-0.006254000124,759.0307617,-0.006431707181,759.0307617,-0.00551110832,759.0307617,-0.005013280548,759.0307617,-0.005580828991,759.0307617,-0.002281282097,759.0307617,-0.005974000785,759.0307617,-0.006832212675,
758.0432739,-0.006272268947,758.0432739,-0.005981864408,758.0432739,-0.007051913533,758.0432739,-0.00551524898,758.0432739,-0.006335132755,758.0432739,-0.006319060456,758.0432739,-0.005387688987,758.0432739,-0.007133101113,758.0432739,-0.006566916127,758.0432739,-0.006014646031,758.0432739,-0.006220215466,758.0432739,-0.004706771579,758.0432739,-0.005970681552,758.0432739,-0.005826653913,758.0432739,-0.005789618008,758.0432739,-0.007221351378,758.0432739,-0.004895095248,758.0432739,-0.005155173596,758.0432739,-0.003158379579,758.0432739,-0.006725022569,758.0432739,-0.00672140345,
757.055481,-0.005933248904,757.055481,-0.006876905914,757.055481,-0.006603477988,757.055481,-0.006444102619,757.055481,-0.006656351965,757.055481,-0.00681085838,757.055481,-0.005917928182,757.055481,-0.007364000659,757.055481,-0.007059554104,757.055481,-0.006011531688,757.055481,-0.006783233956,757.055481,-0.004578000866,757.055481,-0.006393855438,757.055481,-0.006247926969,757.055481,-0.006496231072,757.055481,-0.00695680175,757.055481,-0.005494954064,757.055481,-0.005915272515,757.055481,-0.002769646002,757.055481,-0.006535756867,757.055481,-0.006902537309,
756.0672607,-0.005838556215,756.0672607,-0.006970302667,756.0672607,-0.006664254237,756.0672607,-0.006301864982,756.0672607,-0.006448285189,756.0672607,-0.00705980882,756.0672607,-0.00567409629,756.0672607,-0.005879520904,756.0672607,-0.006513979752,756.0672607,-0.007029958535,756.0672607,-0.007265138905,756.0672607,-0.005795595236,756.0672607,-0.006756779738,756.0672607,-0.006441144273,756.0672607,-0.006775944959,756.0672607,-0.006416097749,756.0672607,-0.005886211526,756.0672607,-0.005936875008,756.0672607,-0.002897308208,756.0672607,-0.006099090911,756.0672607,-0.006586752366,
754.937439,-0.006290741265,754.937439,-0.005935853813,754.937439,-0.006195309572,754.937439,-0.006411914714,754.937439,-0.007263458334,754.937439,-0.007450575475,754.937439,-0.00765043078,754.937439,-0.00702517014,754.937439,-0.007082118653,754.937439,-0.007891375571,754.937439,-0.00689632073,754.937439,-0.005261114798,754.937439,-0.006398089696,754.937439,-0.007752967998,754.937439,-0.005865321495,754.937439,-0.006403089035,754.937439,-0.005855003837,754.937439,-0.006262368988,754.937439,-0.003319992451,754.937439,-0.00728041213,754.937439,-0.006786393933,
753.9484863,-0.00725220656,753.9484863,-0.007373519242,753.9484863,-0.007350715343,753.9484863,-0.007093884051,753.9484863,-0.007510521449,753.9484863,-0.0083441725,753.9484863,-0.006362428889,753.9484863,-0.006854228675,753.9484863,-0.006362071726,753.9484863,-0.007579311263,753.9484863,-0.006987828296,753.9484863,-0.006504544523,753.9484863,-0.006057738792,753.9484863,-0.007320630364,753.9484863,-0.006822631694,753.9484863,-0.007595591713,753.9484863,-0.0065756361,753.9484863,-0.006599653512,753.9484863,-0.003463826142,753.9484863,-0.006913237739,753.9484863,-0.006033231504,
752.9591675,-0.007891985588,752.9591675,-0.00683532143,752.9591675,-0.007213255391,752.9591675,-0.007308616303,752.9591675,-0.008329393342,752.9591675,-0.00790174678,752.9591675,-0.00623174943,752.9591675,-0.007721995935,752.9591675,-0.007003875915,752.9591675,-0.007828228176,752.9591675,-0.007404770702,752.9591675,-0.006139520556,752.9591675,-0.006166726816,752.9591675,-0.006759175565,752.9591675,-0.007027768064,752.9591675,-0.007239426952,752.9591675,-0.007507264614,752.9591675,-0.006451090798,752.9591675,-0.003700482892,752.9591675,-0.007555907592,752.9591675,-0.007246656809,
751.9694824,-0.007281175815,751.9694824,-0.006485367194,751.9694824,-0.007051047403,751.9694824,-0.007421311922,751.9694824,-0.007337022107,751.9694824,-0.006635345984,751.9694824,-0.006861974485,751.9694824,-0.007385734934,751.9694824,-0.007532553747,751.9694824,-0.007058789954,751.9694824,-0.00773801608,751.9694824,-0.005977830384,751.9694824,-0.00742909871,751.9694824,-0.00704498589,751.9694824,-0.007607801352,751.9694824,-0.007845465094,751.9694824,-0.005900614429,751.9694824,-0.006584202871,751.9694824,-0.003623169148,751.9694824,-0.007305154577,751.9694824,-0.006980950944,
750.9794312,-0.007274150383,750.9794312,-0.007396779954,750.9794312,-0.007928385399,750.9794312,-0.007301794365,750.9794312,-0.008208296262,750.9794312,-0.008275859058,750.9794312,-0.007578141056,750.9794312,-0.008222724311,750.9794312,-0.007694886997,750.9794312,-0.007878208533,750.9794312,-0.007645954378,750.9794312,-0.005984468851,750.9794312,-0.007078502327,750.9794312,-0.007312332746,750.9794312,-0.006586140487,750.9794312,-0.008231106214,750.9794312,-0.007347152103,750.9794312,-0.006188572384,750.9794312,-0.003742881585,750.9794312,-0.00772428466,750.9794312,-0.007582771126,
749.9890747,-0.007634457666,749.9890747,-0.00749322027,749.9890747,-0.007462381851,749.9890747,-0.007882580161,749.9890747,-0.007987604477,749.9890747,-0.007346591912,749.9890747,-0.00809809193,749.9890747,-0.007689342834,749.9890747,-0.007801583502,749.9890747,-0.007721945178,749.9890747,-0.008113234304,749.9890747,-0.006118744612,749.9890747,-0.007984859869,749.9890747,-0.008125785738,749.9890747,-0.008608944714,749.9890747,-0.008184063248,749.9890747,-0.007072033361,749.9890747,-0.007084410638,749.9890747,-0.003594827373,749.9890747,-0.008067296818,749.9890747,-0.007989384234,
748.9983521,-0.007803668734,748.9983521,-0.008433953859,748.9983521,-0.007297874428,748.9983521,-0.007378507406,748.9983521,-0.007914456539,748.9983521,-0.008291909471,748.9983521,-0.007600424346,748.9983521,-0.009158383124,748.9983521,-0.008422579616,748.9983521,-0.008904090151,748.9983521,-0.008552246727,748.9983521,-0.006109351758,748.9983521,-0.008270626888,748.9983521,-0.006881594192,748.9983521,-0.00793280825,748.9983521,-0.008629348129,748.9983521,-0.007484620437,748.9983521,-0.007832957432,748.9983521,-0.004359863698,748.9983521,-0.007244314533,748.9983521,-0.008063790388,
748.0072632,-0.008499704301,748.0072632,-0.008462133817,748.0072632,-0.008100073785,748.0072632,-0.007396983448,748.0072632,-0.008535545319,748.0072632,-0.007935349829,748.0072632,-0.00773811806,748.0072632,-0.009193004109,748.0072632,-0.007677949034,748.0072632,-0.008049611002,748.0072632,-0.008843068965,748.0072632,-0.007481923327,748.0072632,-0.007119502872,748.0072632,-0.008327513933,748.0072632,-0.007847956382,748.0072632,-0.007382222917,748.0072632,-0.007492711302,748.0072632,-0.007854922675,748.0072632,-0.00413043797,748.0072632,-0.007980946451,748.0072632,-0.008060893044,
747.0158081,-0.008098650724,747.0158081,-0.007782819681,747.0158081,-0.007634101436,747.0158081,-0.008397850208,747.0158081,-0.008404249325,747.0158081,-0.00758399209,747.0158081,-0.008262448944,747.0158081,-0.009232235141,747.0158081,-0.008057895117,747.0158081,-0.008538490161,747.0158081,-0.008272659034,747.0158081,-0.007100251038,747.0158081,-0.007589740679,747.0158081,-0.008332339115,747.0158081,-0.007606681902,747.0158081,-0.00891879946,747.0158081,-0.007303219754,747.0158081,-0.00688974699,747.0158081,-0.005319522694,747.0158081,-0.008779348806,747.0158081,-0.008569809608,
746.0239868,-0.007811550051,746.0239868,-0.00882632751,746.0239868,-0.009686673991,746.0239868,-0.009002529085,746.0239868,-0.009449914098,746.0239868,-0.009542304091,746.0239868,-0.008421564475,746.0239868,-0.009428333491,746.0239868,-0.00901779253,746.0239868,-0.009697812609,746.0239868,-0.008956887759,746.0239868,-0.008521990851,746.0239868,-0.008460102603,746.0239868,-0.008638280444,746.0239868,-0.009627128951,746.0239868,-0.009900280274,746.0239868,-0.008455076255,746.0239868,-0.008757481351,746.0239868,-0.005422560964,746.0239868,-0.009681206197,746.0239868,-0.009113924578,
745.0318604,-0.009056025185,745.0318604,-0.009763320908,745.0318604,-0.008603716269,745.0318604,-0.01015889645,745.0318604,-0.009631685913,745.0318604,-0.01008307748,745.0318604,-0.009039190598,745.0318604,-0.009809738025,745.0318604,-0.009618267417,745.0318604,-0.008895670995,745.0318604,-0.009769496508,745.0318604,-0.008347575553,745.0318604,-0.009229091927,745.0318604,-0.00898655504,745.0318604,-0.009164263494,745.0318604,-0.009427928366,745.0318604,-0.00883251708,745.0318604,-0.008968958631,745.0318604,-0.005120638292,745.0318604,-0.009171258658,745.0318604,-0.009414452128,
744.0393677,-0.009210795164,744.0393677,-0.01006264146,744.0393677,-0.0100147333,744.0393677,-0.009884895757,744.0393677,-0.009394642897,744.0393677,-0.0100608198,744.0393677,-0.009539923631,744.0393677,-0.01034760103,744.0393677,-0.009890057147,744.0393677,-0.01054728962,744.0393677,-0.01037459541,744.0393677,-0.008236338384,744.0393677,-0.009432993829,744.0393677,-0.009308455512,744.0393677,-0.009116814472,744.0393677,-0.009837930091,744.0393677,-0.008615999483,744.0393677,-0.009024232626,744.0393677,-0.006185560953,744.0393677,-0.009813939221,744.0393677,-0.01006547362,
743.0465088,-0.009422861971,743.0465088,-0.009613507427,743.0465088,-0.009457259439,743.0465088,-0.009844104759,743.0465088,-0.01013704669,743.0465088,-0.009860401042,743.0465088,-0.01016233489,743.0465088,-0.01045026165,743.0465088,-0.01020921487,743.0465088,-0.01099576242,743.0465088,-0.01074279565,743.0465088,-0.008168465458,743.0465088,-0.009724138305,743.0465088,-0.01011201087,743.0465088,-0.009708191268,743.0465088,-0.009914094582,743.0465088,-0.009885452688,743.0465088,-0.008803904057,743.0465088,-0.006215367001,743.0465088,-0.01021063142,743.0465088,-0.01012349222,
742.0532837,-0.009800678119,742.0532837,-0.009837221354,742.0532837,-0.01101938542,742.0532837,-0.009295280091,742.0532837,-0.01022114977,742.0532837,-0.01062267367,742.0532837,-0.009670471773,742.0532837,-0.01069011353,742.0532837,-0.009909135289,742.0532837,-0.01010143943,742.0532837,-0.01040269993,742.0532837,-0.008927726187,742.0532837,-0.009509686381,742.0532837,-0.009124621749,742.0532837,-0.009858529083,742.0532837,-0.01036291849,742.0532837,-0.009064391255,742.0532837,-0.009514902718,742.0532837,-0.006835015956,742.0532837,-0.01023657247,742.0532837,-0.01019348763,
741.0597534,-0.01051520184,741.0597534,-0.009891828522,741.0597534,-0.009409740567,741.0597534,-0.01042605191,741.0597534,-0.01059013698,741.0597534,-0.01048700325,741.0597534,-0.01057038084,741.0597534,-0.0107913306,741.0597534,-0.009613507427,741.0597534,-0.01143161952,741.0597534,-0.01084490865,741.0597534,-0.009109310806,741.0597534,-0.0105414791,741.0597534,-0.00945624616,741.0597534,-0.009986653924,741.0597534,-0.009999353439,741.0597534,-0.009734111838,741.0597534,-0.009350613691,741.0597534,-0.007011059206,741.0597534,-0.01038025692,741.0597534,-0.01007523667,
740.0658569,-0.01025487669,740.0658569,-0.01037848741,740.0658569,-0.009727074765,740.0658569,-0.01084475778,740.0658569,-0.01060564723,740.0658569,-0.01064631715,740.0658569,-0.01037100609,740.0658569,-0.009986856952,740.0658569,-0.01067728363,740.0658569,-0.01071153115,740.0658569,-0.01104411669,740.0658569,-0.009096383117,740.0658569,-0.01031590253,740.0658569,-0.01074769534,740.0658569,-0.009521690197,740.0658569,-0.01095209736,740.0658569,-0.009702824987,740.0658569,-0.009831400588,740.0658569,-0.006504340563,740.0658569,-0.01002591383,740.0658569,-0.01113314088,
738.9295044,-0.01004630141,738.9295044,-0.01063191891,738.9295044,-0.01033294015,738.9295044,-0.01070501469,738.9295044,-0.01144165453,738.9295044,-0.01075168513,738.9295044,-0.01074663457,738.9295044,-0.01065192465,738.9295044,-0.01040967554,738.9295044,-0.01151789166,738.9295044,-0.01088707056,738.9295044,-0.009089183994,738.9295044,-0.01063783001,738.9295044,-0.01144024264,738.9295044,-0.01046618167,738.9295044,-0.01143641025,738.9295044,-0.009865411557,738.9295044,-0.01010872237,738.9295044,-0.007253886666,738.9295044,-0.01147649717,738.9295044,-0.01113657188,
737.9348755,-0.01094603911,737.9348755,-0.01162934862,737.9348755,-0.01065707672,737.9348755,-0.01130856015,737.9348755,-0.01138910744,737.9348755,-0.01118919998,737.9348755,-0.011361924,737.9348755,-0.01098011434,737.9348755,-0.01134144701,737.9348755,-0.01160409581,737.9348755,-0.01152293291,737.9348755,-0.009089183994,737.9348755,-0.01114777382,737.9348755,-0.01110104565,737.9348755,-0.01053854823,737.9348755,-0.01098662615,737.9348755,-0.009924316779,737.9348755,-0.01012597047,737.9348755,-0.007769801188,737.9348755,-0.0115528293,737.9348755,-0.01141578518,
736.9398804,-0.01071658172,736.9398804,-0.01135914959,736.9398804,-0.01090529654,736.9398804,-0.01107667014,736.9398804,-0.01126366481,736.9398804,-0.01142208837,736.9398804,-0.01084768586,736.9398804,-0.01093286276,736.9398804,-0.01108540129,736.9398804,-0.01208038162,736.9398804,-0.01050585322,736.9398804,-0.01048604306,736.9398804,-0.01068698242,736.9398804,-0.01144659612,736.9398804,-0.01129393186,736.9398804,-0.01171971392,736.9398804,-0.01013537776,736.9398804,-0.01043636259,736.9398804,-0.007591216359,736.9398804,-0.01192693319,736.9398804,-0.01132263336,
735.944519,-0.01082738675,735.944519,-0.01129231788,735.944519,-0.01067778841,735.944519,-0.0106327273,735.944519,-0.01142102946,735.944519,-0.01098036673,735.944519,-0.01036099717,735.944519,-0.01093967818,735.944519,-0.01132106967,735.944519,-0.01125241537,735.944519,-0.01151007693,735.944519,-0.009903670289,735.944519,-0.01061918773,735.944519,-0.01098586805,735.944519,-0.01084612124,735.944519,-0.01146600954,735.944519,-0.01037085429,735.944519,-0.01072072331,735.944519,-0.007931486703,735.944519,-0.0117849689,735.944519,-0.01088055689,
734.9488525,-0.01080961153,734.9488525,-0.01100807823,734.9488525,-0.0109193325,734.9488525,-0.01124499924,734.9488525,-0.01112653036,734.9488525,-0.01056012418,734.9488525,-0.01097021997,734.9488525,-0.01107071526,734.9488525,-0.0103076119,734.9488525,-0.01095699333,734.9488525,-0.01136999298,734.9488525,-0.009392971173,734.9488525,-0.01057406981,734.9488525,-0.0106436396,734.9488525,-0.01001331676,734.9488525,-0.01138456818,734.9488525,-0.01048296038,734.9488525,-0.01002394129,734.9488525,-0.007421922404,734.9488525,-0.01145587396,734.9488525,-0.01141235605,
733.9528198,-0.01101287361,733.9528198,-0.01064540725,733.9528198,-0.01015136018,733.9528198,-0.01035316195,733.9528198,-0.0109096393,733.9528198,-0.01123839058,733.9528198,-0.01007933449,733.9528198,-0.01131441165,733.9528198,-0.01100732107,733.9528198,-0.01134517882,733.9528198,-0.0113551151,733.9528198,-0.009543417953,733.9528198,-0.01032212097,733.9528198,-0.01021968294,733.9528198,-0.01113662217,733.9528198,-0.01111184526,733.9528198,-0.01005768403,733.9528198,-0.0104327742,733.9528198,-0.00703408476,733.9528198,-0.01079330035,733.9528198,-0.01073996723,
732.9564209,-0.01037055161,732.9564209,-0.01070612576,732.9564209,-0.009690724313,732.9564209,-0.01076360419,732.9564209,-0.01125418115,732.9564209,-0.01115781534,732.9564209,-0.01051388867,732.9564209,-0.01123238727,732.9564209,-0.01037692092,732.9564209,-0.01097572222,732.9564209,-0.01058685314,732.9564209,-0.009831552394,732.9564209,-0.01055577863,732.9564209,-0.01029689331,732.9564209,-0.01047745161,732.9564209,-0.0105880145,732.9564209,-0.01005586237,732.9564209,-0.009749298915,732.9564209,-0.006624944508,732.9564209,-0.01068470906,732.9564209,-0.01103447657,
731.9596558,-0.01030437555,731.9596558,-0.01078789588,731.9596558,-0.01014943887,731.9596558,-0.01049321983,731.9596558,-0.01115039829,731.9596558,-0.01111981831,731.9596558,-0.0103694899,731.9596558,-0.01069127582,731.9596558,-0.01134512853,731.9596558,-0.01135430764,731.9596558,-0.01127743721,731.9596558,-0.009034221992,731.9596558,-0.01092604734,731.9596558,-0.01079491619,731.9596558,-0.01103881747,731.9596558,-0.0109343268,731.9596558,-0.01069056801,731.9596558,-0.01061064936,731.9596558,-0.006746381056,731.9596558,-0.01103493106,731.9596558,-0.0109489169,
730.9625854,-0.01056957245,730.9625854,-0.01163756475,730.9625854,-0.01097440999,730.9625854,-0.01110927109,730.9625854,-0.01137715485,730.9625854,-0.01146540418,730.9625854,-0.01042226143,730.9625854,-0.01143661141,730.9625854,-0.01184190065,730.9625854,-0.01183227822,730.9625854,-0.01159724034,730.9625854,-0.01023272891,730.9625854,-0.0111986855,730.9625854,-0.01095982082,730.9625854,-0.01098864526,730.9625854,-0.01131874882,730.9625854,-0.01057836413,730.9625854,-0.01089646108,730.9625854,-0.008071870543,730.9625854,-0.01125998236,730.9625854,-0.01106475946,
729.9651489,-0.01132631488,729.9651489,-0.01117249858,729.9651489,-0.01126800384,729.9651489,-0.01190537401,729.9651489,-0.01188336127,729.9651489,-0.01181983389,729.9651489,-0.01073855348,729.9651489,-0.01194546837,729.9651489,-0.01162793767,729.9651489,-0.0116628157,729.9651489,-0.01206648443,729.9651489,-0.01063595992,729.9651489,-0.0111092208,729.9651489,-0.01158448681,729.9651489,-0.0110943839,729.9651489,-0.01146616042,729.9651489,-0.0110109048,729.9651489,-0.01123662479,729.9651489,-0.007785870694,729.9651489,-0.01162047777,729.9651489,-0.01185454614,
728.9674072,-0.01276165899,728.9674072,-0.01162163727,728.9674072,-0.01158176456,728.9674072,-0.01219889335,728.9674072,-0.01236452442,728.9674072,-0.01207464188,728.9674072,-0.01236230973,728.9674072,-0.01205606107,728.9674072,-0.01178527065,728.9674072,-0.01266215835,728.9674072,-0.01232597791,728.9674072,-0.0106212087,728.9674072,-0.01240578387,728.9674072,-0.01196747832,728.9674072,-0.01208224427,728.9674072,-0.01242057513,728.9674072,-0.01123667508,728.9674072,-0.01190854795,728.9674072,-0.007562572602,728.9674072,-0.01294516679,728.9674072,-0.01217357256,
727.9692993,-0.0125266714,727.9692993,-0.01335050724,727.9692993,-0.01248512138,727.9692993,-0.01296029147,727.9692993,-0.01294586994,727.9692993,-0.01307695638,727.9692993,-0.01257852744,727.9692993,-0.01342530549,727.9692993,-0.01393810567,727.9692993,-0.01291290391,727.9692993,-0.01392316539,727.9692993,-0.01182069071,727.9692993,-0.01301179454,727.9692993,-0.01252063457,727.9692993,-0.01242470089,727.9692993,-0.01304214075,727.9692993,-0.01217462961,727.9692993,-0.01260563452,727.9692993,-0.009382686578,727.9692993,-0.013184499,727.9692993,-0.01321262307,
726.9708252,-0.01324200071,726.9708252,-0.01368960738,726.9708252,-0.01380201336,726.9708252,-0.01331546251,726.9708252,-0.01376785804,726.9708252,-0.01438038796,726.9708252,-0.01344744116,726.9708252,-0.01395359822,726.9708252,-0.0140405735,726.9708252,-0.01409390289,726.9708252,-0.01449071243,726.9708252,-0.01275824104,726.9708252,-0.01346300077,726.9708252,-0.01365800202,726.9708252,-0.01360271219,726.9708252,-0.01440738328,726.9708252,-0.01351032872,726.9708252,-0.01387422718,726.9708252,-0.01023313403,726.9708252,-0.01392767765,726.9708252,-0.01387146953,
725.9720459,-0.01419989113,725.9720459,-0.01467334107,725.9720459,-0.01380557474,725.9720459,-0.01363186259,725.9720459,-0.01463765185,725.9720459,-0.01501731202,725.9720459,-0.01395334769,725.9720459,-0.01411540341,725.9720459,-0.01448941045,725.9720459,-0.01495799329,725.9720459,-0.01439531334,725.9720459,-0.0136639718,725.9720459,-0.0142611675,725.9720459,-0.0140844807,725.9720459,-0.0132615352,725.9720459,-0.01517702173,725.9720459,-0.01283861976,725.9720459,-0.01363266539,725.9720459,-0.01061767153,725.9720459,-0.01459645387,725.9720459,-0.01412156783,
724.9729004,-0.01460441388,724.9729004,-0.01489141211,724.9729004,-0.01425665803,724.9729004,-0.01477058046,724.9729004,-0.01530453749,724.9729004,-0.01467163861,724.9729004,-0.015044217,724.9729004,-0.01591246016,724.9729004,-0.01507257205,724.9729004,-0.01520056836,724.9729004,-0.01551110297,724.9729004,-0.0138633959,724.9729004,-0.01442731544,724.9729004,-0.01455254853,724.9729004,-0.01503361575,724.9729004,-0.01512052491,724.9729004,-0.01437958609,724.9729004,-0.0142963361,724.9729004,-0.01078173518,724.9729004,-0.01478884555,724.9729004,-0.01576624997,
723.9733887,-0.01480615791,723.9733887,-0.01529609039,723.9733887,-0.01474836189,723.9733887,-0.01602518931,723.9733887,-0.01603871211,723.9733887,-0.01522876229,723.9733887,-0.01458348799,723.9733887,-0.0153597109,723.9733887,-0.01515182387,723.9733887,-0.01557933632,723.9733887,-0.01543961,723.9733887,-0.01443668082,723.9733887,-0.01527544856,723.9733887,-0.01519041974,723.9733887,-0.01466418058,723.9733887,-0.01589000039,723.9733887,-0.01515427418,723.9733887,-0.01497905049,723.9733887,-0.01161195897,723.9733887,-0.01549481694,723.9733887,-0.01516487263,
