t=0,,t=1,,t=2,,t=3,,t=4,,t=5,,t=6,,t=7,,t=8,,t=9,,t=10,,t=11,,t=12,,t=13,,t=14,,t=15,,t=16,,t=17,,t=18,,t=19,,t=20,,t=30,,t=50,,t=60,,t=120,,t=180,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
506.9479065,0.027828529,506.9479065,0.026575359,506.9479065,0.024368986,506.9479065,0.029795874,506.9479065,0.035199292,506.9479065,0.029916046,506.9479065,0.029961612,506.9479065,0.028300259,506.9479065,0.028494395,506.9479065,0.025659021,506.9479065,0.02848978,506.9479065,0.036064949,506.9479065,0.043208584,506.9479065,0.026132522,506.9479065,0.032039676,506.9479065,0.029672962,506.9479065,0.025721308,506.9479065,0.02948791,506.9479065,0.029184567,506.9479065,0.027839679,506.9479065,0.026656851,506.9479065,0.025281096,506.9479065,0.034573834,506.9479065,0.031900022,506.9479065,0.032150574,506.9479065,0.028484639
506.0385132,0.028263984,506.0385132,0.02728991,506.0385132,0.024938453,506.0385132,0.030134769,506.0385132,0.036022339,506.0385132,0.03027191,506.0385132,0.030542796,506.0385132,0.02879001,506.0385132,0.028653888,506.0385132,0.025755778,506.0385132,0.028696224,506.0385132,0.03639546,506.0385132,0.043616783,506.0385132,0.025933227,506.0385132,0.032442495,506.0385132,0.029242489,506.0385132,0.025887862,506.0385132,0.029464113,506.0385132,0.029530827,506.0385132,0.028271085,506.0385132,0.027065648,506.0385132,0.0257165,506.0385132,0.034864783,506.0385132,0.031929918,506.0385132,0.03230422,506.0385132,0.029217126
504.9773254,0.02867095,504.9773254,0.027431203,504.9773254,0.024886092,504.9773254,0.030462267,504.9773254,0.036202062,504.9773254,0.030769171,504.9773254,0.030561099,504.9773254,0.028610727,504.9773254,0.029128425,504.9773254,0.026325691,504.9773254,0.02892042,504.9773254,0.037006438,504.9773254,0.044518184,504.9773254,0.026846537,504.9773254,0.032787904,504.9773254,0.030053897,504.9773254,0.025965488,504.9773254,0.030766698,504.9773254,0.029684769,504.9773254,0.028478835,504.9773254,0.02734372,504.9773254,0.026221327,504.9773254,0.035650268,504.9773254,0.03261539,504.9773254,0.033051256,504.9773254,0.029356694
504.0675659,0.02921458,504.0675659,0.027820967,504.0675659,0.025450254,504.0675659,0.032372572,504.0675659,0.036428593,504.0675659,0.03086246,504.0675659,0.030990435,504.0675659,0.029197026,504.0675659,0.029283443,504.0675659,0.026395392,504.0675659,0.02924908,504.0675659,0.037387259,504.0675659,0.044733942,504.0675659,0.026511298,504.0675659,0.032876991,504.0675659,0.030442219,504.0675659,0.026584936,504.0675659,0.030139623,504.0675659,0.030334113,504.0675659,0.029105118,504.0675659,0.027533486,504.0675659,0.026176345,504.0675659,0.036463276,504.0675659,0.032831062,504.0675659,0.032653704,504.0675659,0.029387714
503.0059509,0.028734224,503.0059509,0.027986811,503.0059509,0.025811816,503.0059509,0.032036331,503.0059509,0.036778171,503.0059509,0.030991463,503.0059509,0.031682529,503.0059509,0.029455664,503.0059509,0.029820438,503.0059509,0.026772471,503.0059509,0.029850522,503.0059509,0.037455201,503.0059509,0.044541787,503.0059509,0.026869504,503.0059509,0.033323493,503.0059509,0.030160379,503.0059509,0.026705848,503.0059509,0.030583486,503.0059509,0.03072227,503.0059509,0.029142931,503.0059509,0.027972814,503.0059509,0.026645016,503.0059509,0.035700936,503.0059509,0.033123303,503.0059509,0.033281319,503.0059509,0.029743893
501.9440918,0.029109187,501.9440918,0.028497243,501.9440918,0.025557837,501.9440918,0.031456124,501.9440918,0.036889806,501.9440918,0.031889103,501.9440918,0.03153269,501.9440918,0.029896053,501.9440918,0.029583475,501.9440918,0.026980964,501.9440918,0.030269107,501.9440918,0.037831761,501.9440918,0.045090474,501.9440918,0.027239306,501.9440918,0.03469716,501.9440918,0.030359874,501.9440918,0.026755979,501.9440918,0.030659178,501.9440918,0.030797375,501.9440918,0.029277185,501.9440918,0.028154071,501.9440918,0.026560251,501.9440918,0.03617483,501.9440918,0.033381075,501.9440918,0.033143055,501.9440918,0.029869959
501.0337524,0.029051755,501.0337524,0.028379008,501.0337524,0.025733035,501.0337524,0.032891929,501.0337524,0.037957739,501.0337524,0.031281244,501.0337524,0.031480141,501.0337524,0.029578293,501.0337524,0.030478705,501.0337524,0.027354941,501.0337524,0.030531578,501.0337524,0.037953075,501.0337524,0.045339875,501.0337524,0.027090967,501.0337524,0.033733916,501.0337524,0.031198516,501.0337524,0.02678106,501.0337524,0.031370774,501.0337524,0.030772587,501.0337524,0.030218292,501.0337524,0.028295258,501.0337524,0.026734423,501.0337524,0.035810836,501.0337524,0.033828516,501.0337524,0.03344417,501.0337524,0.030107107
499.9714355,0.029474529,499.9714355,0.028476872,499.9714355,0.02580503,499.9714355,0.032769226,499.9714355,0.037700258,499.9714355,0.031454287,499.9714355,0.031297017,499.9714355,0.029752765,499.9714355,0.029689563,499.9714355,0.027156767,499.9714355,0.030151693,499.9714355,0.038132332,499.9714355,0.045228656,499.9714355,0.026920397,499.9714355,0.033935424,499.9714355,0.030350463,499.9714355,0.027109096,499.9714355,0.03117265,499.9714355,0.031077571,499.9714355,0.029471288,499.9714355,0.028717658,499.9714355,0.027006747,499.9714355,0.036787242,499.9714355,0.032838348,499.9714355,0.034554467,499.9714355,0.030507501
499.06073,0.029742423,499.06073,0.028845942,499.06073,0.026223693,499.06073,0.032737851,499.06073,0.03741708,499.06073,0.032416612,499.06073,0.031929359,499.06073,0.030031927,499.06073,0.029809237,499.06073,0.027260805,499.06073,0.030535355,499.06073,0.037899829,499.06073,0.045149665,499.06073,0.02740352,499.06073,0.034010302,499.06073,0.031064697,499.06073,0.027254326,499.06073,0.031382043,499.06073,0.031037865,499.06073,0.029593283,499.06073,0.028769294,499.06073,0.026872642,499.06073,0.037005477,499.06073,0.0333451,499.06073,0.033933185,499.06073,0.030188849
497.9979858,0.029744642,497.9979858,0.029117685,497.9979858,0.026175328,497.9979858,0.031656493,497.9979858,0.038820226,497.9979858,0.031690519,497.9979858,0.031847566,497.9979858,0.029957537,497.9979858,0.030131355,497.9979858,0.027273621,497.9979858,0.03072338,497.9979858,0.038309399,497.9979858,0.045187235,497.9979858,0.027372558,497.9979858,0.033902984,497.9979858,0.031028328,497.9979858,0.027174154,497.9979858,0.031235093,497.9979858,0.031255372,497.9979858,0.030686097,497.9979858,0.028716357,497.9979858,0.027047766,497.9979858,0.036348116,497.9979858,0.033890195,497.9979858,0.034132432,497.9979858,0.030451965
496.9350281,0.029799422,496.9350281,0.028472172,496.9350281,0.026663182,496.9350281,0.0318981,496.9350281,0.037326999,496.9350281,0.031954657,496.9350281,0.031918243,496.9350281,0.02993216,496.9350281,0.030177111,496.9350281,0.027401397,496.9350281,0.030415649,496.9350281,0.038139962,496.9350281,0.04566763,496.9350281,0.027784897,496.9350281,0.035167266,496.9350281,0.03120878,496.9350281,0.027481804,496.9350281,0.031103987,496.9350281,0.031108325,496.9350281,0.030210216,496.9350281,0.02852718,496.9350281,0.026877573,496.9350281,0.036689293,496.9350281,0.034526046,496.9350281,0.034068029,496.9350281,0.030521691
496.0237122,0.029648572,496.0237122,0.028531989,496.0237122,0.026225727,496.0237122,0.032479707,496.0237122,0.038533915,496.0237122,0.031931143,496.0237122,0.031970426,496.0237122,0.030367119,496.0237122,0.030398851,496.0237122,0.027491346,496.0237122,0.030390272,496.0237122,0.039415494,496.0237122,0.045396686,496.0237122,0.02719146,496.0237122,0.034179561,496.0237122,0.031204136,496.0237122,0.027304851,496.0237122,0.031303193,496.0237122,0.031125678,496.0237122,0.030536687,496.0237122,0.028550761,496.0237122,0.027260141,496.0237122,0.03638465,496.0237122,0.034084409,496.0237122,0.034567922,496.0237122,0.03068318
494.9603271,0.029586023,494.9603271,0.028613547,494.9603271,0.026383948,494.9603271,0.03174432,494.9603271,0.037474476,494.9603271,0.03192557,494.9603271,0.03179111,494.9603271,0.03009945,494.9603271,0.029988738,494.9603271,0.027223954,494.9603271,0.03054327,494.9603271,0.038124476,494.9603271,0.045528959,494.9603271,0.027433768,494.9603271,0.03504198,494.9603271,0.031448107,494.9603271,0.027010273,494.9603271,0.031466782,494.9603271,0.031086273,494.9603271,0.029662013,494.9603271,0.02829208,494.9603271,0.026860472,494.9603271,0.03667191,494.9603271,0.033805624,494.9603271,0.033933464,494.9603271,0.030520219
494.048645,0.029430399,494.048645,0.028600551,494.048645,0.026049726,494.048645,0.031504691,494.048645,0.037335239,494.048645,0.031568713,494.048645,0.031519137,494.048645,0.029710159,494.048645,0.029817387,494.048645,0.026989944,494.048645,0.030048516,494.048645,0.03804021,494.048645,0.045442153,494.048645,0.027180299,494.048645,0.033784613,494.048645,0.031235928,494.048645,0.026916789,494.048645,0.030975368,494.048645,0.031181023,494.048645,0.029401978,494.048645,0.028377157,494.048645,0.026731946,494.048645,0.036753096,494.048645,0.033067122,494.048645,0.033810299,494.048645,0.030412955
492.9848022,0.029372064,492.9848022,0.028927725,492.9848022,0.025901243,492.9848022,0.031368326,492.9848022,0.037472133,492.9848022,0.031300355,492.9848022,0.031352524,492.9848022,0.029168539,492.9848022,0.029527945,492.9848022,0.026640199,492.9848022,0.029837018,492.9848022,0.038703024,492.9848022,0.045230728,492.9848022,0.026817543,492.9848022,0.034810789,492.9848022,0.031044427,492.9848022,0.026504254,492.9848022,0.030781757,492.9848022,0.031205444,492.9848022,0.029330937,492.9848022,0.028074285,492.9848022,0.026432583,492.9848022,0.035982121,492.9848022,0.032932617,492.9848022,0.033451412,492.9848022,0.030058002
492.0727539,0.029475333,492.0727539,0.028221054,492.0727539,0.025439275,492.0727539,0.031280853,492.0727539,0.037101612,492.0727539,0.03098846,492.0727539,0.031426124,492.0727539,0.029503038,492.0727539,0.030241132,492.0727539,0.026641795,492.0727539,0.029772891,492.0727539,0.037767712,492.0727539,0.04479963,492.0727539,0.027351579,492.0727539,0.035656843,492.0727539,0.030270357,492.0727539,0.026478171,492.0727539,0.030440636,492.0727539,0.030512972,492.0727539,0.028991921,492.0727539,0.028688593,492.0727539,0.026407275,492.0727539,0.035871729,492.0727539,0.033197343,492.0727539,0.033449568,492.0727539,0.030530799
491.0084839,0.02894748,491.0084839,0.02845031,491.0084839,0.025522036,491.0084839,0.031062305,491.0084839,0.036973316,491.0084839,0.031114277,491.0084839,0.031450529,491.0084839,0.029546261,491.0084839,0.029544292,491.0084839,0.026680715,491.0084839,0.029585663,491.0084839,0.037684474,491.0084839,0.045046508,491.0084839,0.026933204,491.0084839,0.03443132,491.0084839,0.03133605,491.0084839,0.026691781,491.0084839,0.030646594,491.0084839,0.031250503,491.0084839,0.029930245,491.0084839,0.028482787,491.0084839,0.026383976,491.0084839,0.036910605,491.0084839,0.033229645,491.0084839,0.033521932,491.0084839,0.030285705
489.9440002,0.02871044,489.9440002,0.027789257,489.9440002,0.025173143,489.9440002,0.031142447,489.9440002,0.037930138,489.9440002,0.030922357,489.9440002,0.031170594,489.9440002,0.029150626,489.9440002,0.029536396,489.9440002,0.026368929,489.9440002,0.02945824,489.9440002,0.037667789,489.9440002,0.044604663,489.9440002,0.026633732,489.9440002,0.033091258,489.9440002,0.030158354,489.9440002,0.026286528,489.9440002,0.030234359,489.9440002,0.030490812,489.9440002,0.028785944,489.9440002,0.027991422,489.9440002,0.026394868,489.9440002,0.036276773,489.9440002,0.03294507,489.9440002,0.033551462,489.9440002,0.03002979
489.0313721,0.028990012,489.0313721,0.027892178,489.0313721,0.024750641,489.0313721,0.031189227,489.0313721,0.036686305,489.0313721,0.030716129,489.0313721,0.030750638,489.0313721,0.028986856,489.0313721,0.028744373,489.0313721,0.026028836,489.0313721,0.029244067,489.0313721,0.03764306,489.0313721,0.04463464,489.0313721,0.026191631,489.0313721,0.033650693,489.0313721,0.02980688,489.0313721,0.026013417,489.0313721,0.030079696,489.0313721,0.030137487,489.0313721,0.028669594,489.0313721,0.027786994,489.0313721,0.025682913,489.0313721,0.035743769,489.0313721,0.032466933,489.0313721,0.033169542,489.0313721,0.029430676
487.9664612,0.028338609,487.9664612,0.027509162,487.9664612,0.0246206,487.9664612,0.030725826,487.9664612,0.036200065,487.9664612,0.030403987,487.9664612,0.030374227,487.9664612,0.028665639,487.9664612,0.02877311,487.9664612,0.026058,487.9664612,0.029151291,487.9664612,0.037419282,487.9664612,0.044315718,487.9664612,0.026145717,487.9664612,0.034003276,487.9664612,0.030375531,487.9664612,0.025863079,487.9664612,0.029832665,487.9664612,0.029776162,487.9664612,0.029112952,487.9664612,0.027687522,487.9664612,0.025738996,487.9664612,0.035232697,487.9664612,0.032531347,487.9664612,0.032707483,487.9664612,0.029235927
487.0534668,0.028354941,487.0534668,0.026858268,487.0534668,0.02425064,487.0534668,0.030090321,487.0534668,0.035695933,487.0534668,0.029765682,487.0534668,0.03012614,487.0534668,0.028862873,487.0534668,0.02856262,487.0534668,0.025538811,487.0534668,0.028646311,487.0534668,0.036424004,487.0534668,0.043793924,487.0534668,0.025362456,487.0534668,0.032149851,487.0534668,0.029991539,487.0534668,0.025272783,487.0534668,0.029364835,487.0534668,0.029651482,487.0534668,0.027918512,487.0534668,0.027031403,487.0534668,0.025237527,487.0534668,0.035122074,487.0534668,0.032139733,487.0534668,0.033102013,487.0534668,0.028759005
485.9880981,0.027538588,485.9880981,0.026596742,485.9880981,0.023912692,485.9880981,0.029952461,485.9880981,0.035418052,485.9880981,0.029627953,485.9880981,0.029681358,485.9880981,0.028046286,485.9880981,0.027925191,485.9880981,0.025073992,485.9880981,0.02811013,485.9880981,0.036691658,485.9880981,0.043524604,485.9880981,0.025094807,485.9880981,0.032054611,485.9880981,0.029505115,485.9880981,0.024828447,485.9880981,0.029039133,485.9880981,0.029530911,485.9880981,0.02763116,485.9880981,0.026757713,485.9880981,0.024783608,485.9880981,0.034552924,485.9880981,0.031902306,485.9880981,0.031945799,485.9880981,0.028354112
485.0747681,0.027470469,485.0747681,0.026461279,485.0747681,0.023692189,485.0747681,0.029947523,485.0747681,0.036879521,485.0747681,0.029594753,485.0747681,0.029559866,485.0747681,0.027504832,485.0747681,0.028010225,485.0747681,0.024821458,485.0747681,0.028217297,485.0747681,0.036727209,485.0747681,0.043622077,485.0747681,0.025176983,485.0747681,0.032162618,485.0747681,0.029376136,485.0747681,0.024732746,485.0747681,0.028923657,485.0747681,0.028982678,485.0747681,0.027499095,485.0747681,0.026183026,485.0747681,0.024598137,485.0747681,0.035173662,485.0747681,0.03136009,485.0747681,0.032095693,485.0747681,0.028513718
484.0089722,0.027078127,484.0089722,0.026936894,484.0089722,0.023767892,484.0089722,0.029690173,484.0089722,0.035041224,484.0089722,0.02915417,484.0089722,0.029086767,484.0089722,0.027551414,484.0089722,0.028113445,484.0089722,0.024765987,484.0089722,0.027912218,484.0089722,0.035950851,484.0089722,0.043172672,484.0089722,0.025006149,484.0089722,0.031712294,484.0089722,0.028415542,484.0089722,0.024781717,484.0089722,0.028760996,484.0089722,0.0288029,484.0089722,0.027539279,484.0089722,0.025946554,484.0089722,0.024397189,484.0089722,0.03434889,484.0089722,0.030712379,484.0089722,0.031754538,484.0089722,0.028112726
482.9429626,0.026839295,482.9429626,0.025991734,482.9429626,0.023469364,482.9429626,0.029209735,482.9429626,0.036236953,482.9429626,0.02939414,482.9429626,0.029561555,482.9429626,0.027659988,482.9429626,0.027894413,482.9429626,0.024769824,482.9429626,0.027619462,482.9429626,0.035757709,482.9429626,0.04340484,482.9429626,0.024878416,482.9429626,0.031210227,482.9429626,0.02831739,482.9429626,0.024630573,482.9429626,0.02869924,482.9429626,0.028588027,482.9429626,0.027686723,482.9429626,0.026073419,482.9429626,0.024524314,482.9429626,0.03423978,482.9429626,0.031705834,482.9429626,0.031672362,482.9429626,0.028265476
482.0290833,0.026405321,482.0290833,0.025589494,482.0290833,0.023180461,482.0290833,0.028578822,482.0290833,0.03553541,482.0290833,0.028833384,482.0290833,0.028811088,482.0290833,0.026974602,482.0290833,0.027246719,482.0290833,0.024058964,482.0290833,0.027226351,482.0290833,0.036119126,482.0290833,0.042669609,482.0290833,0.024254745,482.0290833,0.030898452,482.0290833,0.028756376,482.0290833,0.024367152,482.0290833,0.027978143,482.0290833,0.027849533,482.0290833,0.02643363,482.0290833,0.025543313,482.0290833,0.024053793,482.0290833,0.033768691,482.0290833,0.030615704,482.0290833,0.030938229,482.0290833,0.027577976
480.9626465,0.02629167,480.9626465,0.025141763,480.9626465,0.022610486,480.9626465,0.028554851,480.9626465,0.035096396,480.9626465,0.02848356,480.9626465,0.028586976,480.9626465,0.026537383,480.9626465,0.026673311,480.9626465,0.023891933,480.9626465,0.027880143,480.9626465,0.03638285,480.9626465,0.04249401,480.9626465,0.024099378,480.9626465,0.031573389,480.9626465,0.027682638,480.9626465,0.024019759,480.9626465,0.027857536,480.9626465,0.028371576,480.9626465,0.02642755,480.9626465,0.025663277,480.9626465,0.023804395,480.9626465,0.033678945,480.9626465,0.030702349,480.9626465,0.030949848,480.9626465,0.027029281
480.0483704,0.026648318,480.0483704,0.025092091,480.0483704,0.022425883,480.0483704,0.028382573,480.0483704,0.035599522,480.0483704,0.028232878,480.0483704,0.028371437,480.0483704,0.026321594,480.0483704,0.026897429,480.0483704,0.023542816,480.0483704,0.026868209,480.0483704,0.036312655,480.0483704,0.042870138,480.0483704,0.023903722,480.0483704,0.030532828,480.0483704,0.027827177,480.0483704,0.023606276,480.0483704,0.027738703,480.0483704,0.027579604,480.0483704,0.026827097,480.0483704,0.025090802,480.0483704,0.023396034,480.0483704,0.033264998,480.0483704,0.030457407,480.0483704,0.030672373,480.0483704,0.027374929
478.9815063,0.026077982,478.9815063,0.02488124,478.9815063,0.022274192,478.9815063,0.02806103,478.9815063,0.034795422,478.9815063,0.028289871,478.9815063,0.028220225,478.9815063,0.026308309,478.9815063,0.026450329,478.9815063,0.023426877,478.9815063,0.026807547,478.9815063,0.036349636,478.9815063,0.042358123,478.9815063,0.02367975,478.9815063,0.031132435,478.9815063,0.027283488,478.9815063,0.023408273,478.9815063,0.027657505,478.9815063,0.027583878,478.9815063,0.026554665,478.9815063,0.025418168,478.9815063,0.023395188,478.9815063,0.033426277,478.9815063,0.030208413,478.9815063,0.03092736,478.9815063,0.026953861
478.0668945,0.026377346,478.0668945,0.02480674,478.0668945,0.022386443,478.0668945,0.028356571,478.0668945,0.034714293,478.0668945,0.028356183,478.0668945,0.028396362,478.0668945,0.02611446,478.0668945,0.026260816,478.0668945,0.023350114,478.0668945,0.026441799,478.0668945,0.03595189,478.0668945,0.042527813,478.0668945,0.023802318,478.0668945,0.030529857,478.0668945,0.027147066,478.0668945,0.023238106,478.0668945,0.02744353,478.0668945,0.027510596,478.0668945,0.025992174,478.0668945,0.025090337,478.0668945,0.023166917,478.0668945,0.033071455,478.0668945,0.030013535,478.0668945,0.030647956,478.0668945,0.026721952
